ACTIE,TYPE,TAFEL,DATUM,MEDEWERKER,DEBIT,CREDIT,AANTAL,BTW,BOEK,PRODUCT,TRANSACTIE,BESTELID,DAY,AFGEREKEND
item,toegevoegd,Tafel Counter 1,2025/02/23 12:38:08,Manager,3.50,,1,9,8010,slice FOCACCIA,,FkGZsFZy4cshrT8PIyAtt2,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 12:38:08,Manager,4.00,,1,9,8010,Double espresso,,FkGZsFZy4cshrT8PIyAtt2,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 12:38:10,Manager,,7.50,,,,,PIN,FkGZsFZy4cshrT8PIyAtt2,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 12:46:53,Manager,4.00,,1,9,8010,Pasta filled 100gr,,39wJ9SpFiJUoNASTFOFvak,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 12:46:53,Manager,9.00,,2,9,8010,Veggie S 4.5,,39wJ9SpFiJUoNASTFOFvak,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 12:46:53,Manager,7.00,,1,9,8010,SUGO 300gr,,39wJ9SpFiJUoNASTFOFvak,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 12:46:53,Manager,10.00,,1,9,8010,sauce no price,,39wJ9SpFiJUoNASTFOFvak,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 12:46:55,Manager,,30.00,,,,,PIN,39wJ9SpFiJUoNASTFOFvak,23-02-2025,
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 13:05:41,Manager,3.00,,1,9,8010,Juice/SAP,,NF9tHeexfYKRjN35fgP96,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 13:05:41,Manager,2.50,,1,9,8010,Tea/American Coffe,,NF9tHeexfYKRjN35fgP96,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 13:05:41,Manager,14.00,,1,9,8010,PASTA 14,,NF9tHeexfYKRjN35fgP96,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 13:05:41,Manager,18.50,,1,9,8010,PASTA 18.50,,NF9tHeexfYKRjN35fgP96,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 13:05:41,Manager,7.00,,1,9,8010,Torta 7,,NF9tHeexfYKRjN35fgP96,23-02-2025,verkoop
transactie,,Tafel Panca Centro Indoor,2025/02/23 13:22:18,Manager,,45.00,,,,,PIN,NF9tHeexfYKRjN35fgP96,23-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 13:38:57,Manager,17.50,,1,9,8010,Pasta 17.50,,VGdAv3StzdKPpVmgWBJyB,23-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 13:38:57,Manager,18.50,,1,9,8010,PASTA 18.50,,VGdAv3StzdKPpVmgWBJyB,23-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 14:22:47,Manager,4.60,,2,9,8010,Coffee/Espresso,,VGdAv3StzdKPpVmgWBJyB,23-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/23 14:22:47,Manager,,40.60,,,,,PIN,VGdAv3StzdKPpVmgWBJyB,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 13:45:39,Manager,13.00,,2,9,8010,Focaccia FILLED 6.5,,uZt2r7PtXjoaR76vzQd51C,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 14:17:15,Manager,,13.00,,,,,PIN,uZt2r7PtXjoaR76vzQd51C,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 14:24:44,Manager,16.50,,1,9,8010,MEAT Food Second,,2xYrDIYTZqG3zHDpyTZLW,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 14:24:44,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,2xYrDIYTZqG3zHDpyTZLW,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 14:24:46,Manager,,24.50,,,,,PIN,2xYrDIYTZqG3zHDpyTZLW,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 14:37:37,Manager,14.00,,4,9,8010,slice FOCACCIA,,53blw9UNBQTVC36TmaLbA2,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 14:37:39,Manager,,14.00,,,,,PIN,53blw9UNBQTVC36TmaLbA2,23-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:17:29,Manager,6.00,,1,9,8010,SALAD di Casa,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:17:29,Manager,7.00,,1,9,8010,Focaccia FILLED 7,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:17:29,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:17:29,Manager,3.00,,1,9,8010,Can,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:41:41,Manager,6.00,,1,9,8010,Torta 6,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/23 15:41:41,Manager,2.30,,1,9,8010,Coffee/Espresso,,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/23 15:46:44,Manager,,27.80,,,,,PIN,KnLsBX3SefzBSC6W7LHr2w,23-02-2025,
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,11.00,,2,21,8011,Beer Blonde,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,3.00,,1,9,8010,Can,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,19.50,,1,9,8010,Pasta 19.50,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,17.50,,1,9,8010,Pasta 17.50,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,22.00,,1,9,8010,Pasta 22,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:18:10,Manager,10.00,,1,9,8010,Pasta 10,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:42:00,Manager,7.00,,1,9,8010,Torta 7,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:42:00,Manager,2.00,,2,9,8010,sweet no price,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 15:42:00,Manager,4.60,,2,9,8010,Coffee/Espresso,,SBm3omRdpKOvRRO44DJtcB,23-02-2025,verkoop
transactie,,Tafel Vetrina Indoor,2025/02/23 15:45:05,Manager,,96.60,,,,,PIN,SBm3omRdpKOvRRO44DJtcB,23-02-2025,
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:18:47,Manager,5.50,,1,21,8011,Beer Blonde,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:18:47,Manager,8.50,,1,21,8011,Gl SPRITZ,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:18:47,Manager,22.00,,1,9,8010,Pasta 22,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:18:47,Manager,15.50,,1,9,8010,Focaccia FILLED 15.5,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:23:26,Manager,7.00,,1,9,8010,Torta 7,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 15:41:32,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,M3or7EEvb3GREJg3u3cgfV,23-02-2025,verkoop
transactie,,Tafel Panca Centro Indoor,2025/02/23 15:49:16,Manager,,62.00,,,,,PIN,M3or7EEvb3GREJg3u3cgfV,23-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 15:18:26,Manager,54.00,,3,9,8010,PASTA 18,,rXi2lzFxf1btq6MOsccCO,23-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 15:18:26,Manager,3.50,,1,9,8010,slice FOCACCIA,,rXi2lzFxf1btq6MOsccCO,23-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 15:18:26,Manager,4.00,,1,9,8010,Chinotto,,rXi2lzFxf1btq6MOsccCO,23-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/23 15:22:32,Manager,,61.50,,,,,PIN,rXi2lzFxf1btq6MOsccCO,23-02-2025,
item,toegevoegd,Tafel Bar Indoor,2025/02/23 15:42:20,Manager,7.00,,1,9,8010,Torta 7,,wXSdcFYrrSkIueytjf1OMq,23-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/23 15:42:20,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,wXSdcFYrrSkIueytjf1OMq,23-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/23 15:42:20,Manager,4.00,,1,9,8010,Double espresso,,wXSdcFYrrSkIueytjf1OMq,23-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/23 15:42:20,Manager,3.00,,1,9,8010,Latte,,wXSdcFYrrSkIueytjf1OMq,23-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/23 15:42:20,Manager,3.00,,1,9,8010,Can,,wXSdcFYrrSkIueytjf1OMq,23-02-2025,verkoop
transactie,,Tafel Bar Indoor,2025/02/23 16:04:56,Manager,,20.50,,,,,PIN,wXSdcFYrrSkIueytjf1OMq,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 15:56:49,Manager,5.00,,2,9,8010,Pasta Fresca 100gr,,5EqNM46Z4Ad2SZElsG6Op,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 15:56:49,Manager,1.30,,1,9,8010,Pasta Fresca 50gr,,5EqNM46Z4Ad2SZElsG6Op,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 15:56:51,Manager,,6.30,,,,,PIN,5EqNM46Z4Ad2SZElsG6Op,23-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 16:22:33,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,8c7QVDi2ZnC9SQEqShbVHq,23-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/23 16:22:33,Manager,9.00,,1,9,8010,Focaccia FILLED 9,,8c7QVDi2ZnC9SQEqShbVHq,23-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/23 16:22:34,Manager,,17.00,,,,,PIN,8c7QVDi2ZnC9SQEqShbVHq,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 16:49:17,Manager,7.00,,1,9,8010,SUGO 300gr,,NLUVZuyObyNmJLu7GeuePg,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 16:49:17,Manager,3.50,,1,9,8010,slice FOCACCIA,,NLUVZuyObyNmJLu7GeuePg,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 16:49:39,Manager,,10.50,,,,,PIN,NLUVZuyObyNmJLu7GeuePg,23-02-2025,
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:27:33,Manager,3.00,,1,9,8010,Juice/SAP,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:27:33,Manager,7.60,,1,21,8011,Gl GRIGNOLINO,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:27:33,Manager,18.50,,1,9,8010,PASTA 18.50,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:27:33,Manager,17.50,,1,9,8010,Pasta 17.50,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:27:33,Manager,6.00,,1,9,8010,Pasta Kid TOMATO,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 17:42:10,Manager,1.75,,1,9,8010,Gastronomy NO PRICE,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/23 18:04:59,Manager,3.00,,3,9,8010,sweet no price,,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,verkoop
transactie,,Tafel Vetrina Indoor,2025/02/23 18:05:30,Manager,,57.35,,,,,PIN,CxlCvLk6Xrhh7i3Gd5zI,23-02-2025,
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 18:15:10,Manager,9.50,,1,9,8010,SALAD di Giulia,,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 18:15:10,Manager,18.00,,1,9,8010,PASTA 18,,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 18:15:10,Manager,17.50,,1,9,8010,Pasta 17.50,,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 18:15:10,Manager,8.70,,1,21,8011,Gl BARBERA Asti,,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,verkoop
item,toegevoegd,Tafel Panca Centro Indoor,2025/02/23 18:15:10,Manager,8.50,,1,21,8011,Gl SPRITZ,,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,verkoop
transactie,,Tafel Panca Centro Indoor,2025/02/23 18:59:08,Manager,,62.20,,,,,PIN,mTTBW1qVt367Nez1Nn1Skk,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/23 18:50:47,Manager,10.00,,1,9,8010,Pasta 10,,84HoyYPMpdwor4l5uAQtly,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 18:50:47,Manager,7.00,,1,9,8010,Focaccia FILLED 7,,84HoyYPMpdwor4l5uAQtly,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 18:50:47,Manager,13.50,,3,9,8010,Veggie S 4.5,,84HoyYPMpdwor4l5uAQtly,23-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/23 18:50:47,Manager,3.00,,1,9,8010,second no price,,84HoyYPMpdwor4l5uAQtly,23-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/23 18:50:52,Manager,,33.50,,,,,PIN,84HoyYPMpdwor4l5uAQtly,23-02-2025,
item,toegevoegd,Directe verkoop,2025/02/23 19:40:23,Manager,69.00,,1,9,8010,Catering,,8VWWC9yhOwA7WRDYaVPpQx,23-02-2025,verkoop
transactie,,Directe verkoop,2025/02/23 19:40:23,Manager,,69.00,,,,,PIN,8VWWC9yhOwA7WRDYaVPpQx,23-02-2025,
item,toegevoegd,Directe verkoop,2025/02/23 19:41:08,Manager,7.60,,1,0,8012,tip,,MdbMhkDNom7F2G5gonKDBD,23-02-2025,verkoop
transactie,,Directe verkoop,2025/02/23 19:41:08,Manager,,7.60,,,,,PIN,MdbMhkDNom7F2G5gonKDBD,23-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 10:44:54,Manager,11.00,,1,9,8010,pizza no price,,jMXobAkOezMZtyuV5xyJP,26-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/26 10:45:35,Manager,4.50,,1,9,8010,Veggie S 4.5,,jMXobAkOezMZtyuV5xyJP,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 10:47:54,Manager,,15.50,,,,,PIN,jMXobAkOezMZtyuV5xyJP,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 11:46:38,Manager,7.00,,1,9,8010,SUGO 300gr,,QVbQi16PBceQJGdrSNdAY,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 11:47:11,Manager,,7.00,,,,,PIN,QVbQi16PBceQJGdrSNdAY,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 11:52:20,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,FtYDRfqEkxQM8UMsYKclr,26-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/26 11:52:20,Manager,9.00,,1,9,8010,Focaccia FILLED 9,,FtYDRfqEkxQM8UMsYKclr,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 11:52:52,Manager,,17.00,,,,,PIN,FtYDRfqEkxQM8UMsYKclr,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 11:53:03,Manager,12.50,,1,9,8010,Focaccia FILLED 12.5,,yji28lVk9zyn891zHL3WXp,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 11:53:28,Manager,,12.50,,,,,PIN,yji28lVk9zyn891zHL3WXp,26-02-2025,
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 12:01:02,Manager,6.00,,2,9,8010,Can,,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 12:01:02,Manager,3.50,,1,9,8010,Cappuccino/Latte Macchiato,,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 12:01:02,Manager,9.00,,1,9,8010,Focaccia FILLED 9,,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 12:01:02,Manager,18.50,,1,9,8010,PASTA 18.50,,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 12:01:02,Manager,17.50,,1,9,8010,Pasta 17.50,,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,verkoop
transactie,,Tafel Vetrina Indoor,2025/02/26 12:46:31,Manager,,54.50,,,,,PIN,hzvcPV2liCxTvJ7LJeCuv9,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 12:11:25,Manager,10.50,,3,9,8010,slice FOCACCIA,,kjZiTEnuNNJ75ZuqYeTzK,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 12:11:50,Manager,,10.50,,,,,PIN,kjZiTEnuNNJ75ZuqYeTzK,26-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/26 12:44:29,Manager,4.50,,1,9,8010,Water 750,,SbfjGUnEJXGmcNNLxHQmfH,26-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/26 12:44:29,Manager,18.50,,1,9,8010,PASTA 18.50,,SbfjGUnEJXGmcNNLxHQmfH,26-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/26 12:44:29,Manager,17.00,,1,9,8010,Pasta 17,,SbfjGUnEJXGmcNNLxHQmfH,26-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/26 13:20:04,Manager,4.60,,2,9,8010,Coffee/Espresso,,SbfjGUnEJXGmcNNLxHQmfH,26-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/26 13:36:01,Manager,,44.60,,,,,PIN,SbfjGUnEJXGmcNNLxHQmfH,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 13:08:39,Manager,7.50,,1,9,8010,Focaccia FILLED 7.5,,OQda3WqwTPZtCce7feFvY,26-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/26 13:08:39,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,OQda3WqwTPZtCce7feFvY,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 13:09:43,Manager,,15.50,,,,,PIN,OQda3WqwTPZtCce7feFvY,26-02-2025,
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/26 13:32:15,Manager,3.00,,1,9,8010,Can,,6ci4q588b4gAvpM8cEIzon,26-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/26 13:32:15,Manager,2.50,,1,9,8010,Water 250,,6ci4q588b4gAvpM8cEIzon,26-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/26 13:32:15,Manager,18.50,,1,9,8010,PASTA 18.50,,6ci4q588b4gAvpM8cEIzon,26-02-2025,verkoop
item,toegevoegd,Tafel Panca 1 Indoor,2025/02/26 13:32:15,Manager,16.50,,1,9,8010,Pasta 16.5,,6ci4q588b4gAvpM8cEIzon,26-02-2025,verkoop
transactie,,Tafel Panca 1 Indoor,2025/02/26 13:33:48,Manager,,40.50,,,,,PIN,6ci4q588b4gAvpM8cEIzon,26-02-2025,
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,10.50,,3,9,8010,slice FOCACCIA,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,35.00,,2,9,8010,Pasta 17.50,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,18.00,,1,9,8010,PASTA 18,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,18.50,,1,9,8010,PASTA 18.50,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,13.00,,1,9,8010,PASTA 13,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/26 13:34:48,Manager,9.00,,2,9,8010,Water 750,,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,verkoop
transactie,,Tafel Bar Indoor,2025/02/26 13:57:42,Manager,,112.00,,,,,PIN,2EjKthiyZ3vi8DGEEdJKh8,26-02-2025,
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:37:51,Manager,4.50,,1,9,8010,Water 750,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:37:51,Manager,16.50,,1,9,8010,MEAT Food Second,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:37:51,Manager,16.00,,2,9,8010,Veggie L 8,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:37:51,Manager,4.50,,1,9,8010,Veggie S 4.5,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:37:51,Manager,17.00,,1,9,8010,Pasta 17,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
item,toegevoegd,Tafel Vetrina Indoor,2025/02/26 13:50:37,Manager,4.00,,1,9,8010,Double espresso,,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,verkoop
transactie,,Tafel Vetrina Indoor,2025/02/26 13:51:11,Manager,,62.50,,,,,PIN,7jhEf7aB7Y5MlOUHidiXOW,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 14:04:23,Manager,8.50,,1,9,8010,Focaccia FILLED 8.5,,hrTEVygh7BKUPkANMuuZTs,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 14:21:10,Manager,,8.50,,,,,PIN,hrTEVygh7BKUPkANMuuZTs,26-02-2025,
item,toegevoegd,Tafel Counter 1,2025/02/26 14:56:10,Manager,2.30,,1,9,8010,Coffee/Espresso,,WS4E7oRIt3vr2qmhQfo793,26-02-2025,verkoop
item,toegevoegd,Tafel Counter 1,2025/02/26 14:56:10,Manager,3.50,,1,9,8010,slice FOCACCIA,,WS4E7oRIt3vr2qmhQfo793,26-02-2025,verkoop
transactie,,Tafel Counter 1,2025/02/26 14:56:13,Manager,,5.80,,,,,PIN,WS4E7oRIt3vr2qmhQfo793,26-02-2025,
item,toegevoegd,Directe verkoop,2025/02/26 17:28:34,Manager,5.90,,1,0,8012,tip,,obENf9ZJrOZHx45rnmS9j,26-02-2025,verkoop
transactie,,Directe verkoop,2025/02/26 17:28:34,Manager,,5.90,,,,,PIN,obENf9ZJrOZHx45rnmS9j,26-02-2025,
item,toegevoegd,Tafel Bar Indoor,2025/02/27 11:56:49,Manager,6.00,,2,9,8010,Can,,fmGpruggRur5tmEz6U34wk,27-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/27 12:08:33,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,fmGpruggRur5tmEz6U34wk,27-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/27 12:08:33,Manager,7.50,,1,9,8010,Focaccia FILLED 7.5,,fmGpruggRur5tmEz6U34wk,27-02-2025,verkoop
item,toegevoegd,Tafel Bar Indoor,2025/02/27 12:39:05,Manager,5.50,,1,9,8010,Torta 5.5,,fmGpruggRur5tmEz6U34wk,27-02-2025,verkoop
transactie,,Tafel Bar Indoor,2025/02/27 12:39:34,Manager,,27.00,,,,,PIN,fmGpruggRur5tmEz6U34wk,27-02-2025,
item,toegevoegd,Tafel Muretto Indoor,2025/02/27 12:13:44,Manager,2.50,,1,9,8010,Tea/American Coffe,,v2nOuQx9G7FaLWoRN8XGT4,27-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/27 12:13:44,Manager,2.30,,1,9,8010,Coffee/Espresso,,v2nOuQx9G7FaLWoRN8XGT4,27-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/27 12:13:44,Manager,9.00,,1,9,8010,Focaccia FILLED 9,,v2nOuQx9G7FaLWoRN8XGT4,27-02-2025,verkoop
item,toegevoegd,Tafel Muretto Indoor,2025/02/27 12:13:44,Manager,8.00,,1,9,8010,Focaccia FILLED 8,,v2nOuQx9G7FaLWoRN8XGT4,27-02-2025,verkoop
transactie,,Tafel Muretto Indoor,2025/02/27 12:49:32,Manager,,21.80,,,,,PIN,v2nOuQx9G7FaLWoRN8XGT4,27-02-2025,
